Financial Row,Type,Subsidiary: Name,Department: Name,Account (Line): Name,Date,Accounting Period: Start Date,Document Number,Transaction ID,Entity (Line),Entity (Line): Internal ID,Entity (Line): HubSpot Deal ID,ICC Projects,Name,Description,Amount
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51060.0,893987.0,460 Globalization Partners Inc. : 1367 Globalization Partners SOW #40 - Data Engineering Team Renewal,36410.0,17772859452,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50516.0,893450.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50380.0,893260.0,469 Stagwell Marketing Cloud LLC : 987 Stagwell SOW#3,25159.0,17001802020,,,,408.1900085360354
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50040.0,892703.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50601.0,893604.0,468 Blackstone Inc. : 1284 Blackstone - SOW#25 - FS Engineer (Seb Team),32874.0,19902785076,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50562.0,893191.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,210.0977985111947
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50500.0,893438.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50540.0,893463.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50482.0,893423.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50463.0,893411.0,468 Blackstone Inc. : 1194 Blackstone - SOW#18 - Data Engineer with AWS (Puneet Team),29419.0,18262439992,,,,504.2347164268673
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50470.0,893182.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,344.16020327548085
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50406.0,893273.0,469 Stagwell Marketing Cloud LLC : 1190 Stagwell - SOW#4 - Data Engineering Team,29211.0,17692058278,,,,400.1862828784661
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50149.0,892935.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50085.0,892908.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,440.20491116631274
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51200.0,894379.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,450.20956823827436
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50280.0,893212.0,468 Blackstone Inc. : 1013 Blackstone SOW#14 - Data Engineering Team,25544.0,16807042572,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50259.0,893202.0,468 Blackstone Inc. : 1013 Blackstone SOW#14 - Data Engineering Team,25544.0,16807042572,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50877.0,893580.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,384.1788315633275
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50310.0,893230.0,468 Blackstone Inc. : 1141 Blackstone - SOW#16 - Exec Office Team (.Net),28140.0,17690283562,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50010.0,892862.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,416.19373419360477
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50882.0,893780.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,360.1676545906195
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51789.0,901383.0,11 Visa : 1246 NextGen Solutions,31318.0,18657995555,,,,25236.51
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49817.0,892504.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50330.0,893239.0,469 Stagwell Marketing Cloud LLC : 985 Stagwell SOW#1,25157.0,17001841791,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50537.0,893461.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50519.0,893452.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,79.03691479587314
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51310.0,894447.0,482 Madhive : 1111 Madhive - SOW1,26788.0,16592846934,,,,270.1257409429646
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50425.0,893168.0,469 Stagwell Marketing Cloud LLC : 1190 Stagwell - SOW#4 - Data Engineering Team,29211.0,17692058278,,,,400.1862828784661
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50053.0,892895.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,696.3241322085311
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50550.0,893472.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,520.2421677420059
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51841.0,901441.0,11 Visa : 1344 Visa - Minerva dashboard automation,35679.0,20379207056,,,,5622.09
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51113.0,894138.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49791.0,892413.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,580.2701101737758
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49802.0,892424.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,440.20491116631274
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50610.0,893613.0,468 Blackstone Inc. : 1285 Blackstone - SOW#24 FS Engineer (Seb Team),32875.0,19901929100,,,,520.2421677420059
,Journal,Forthpoint,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49548.0,890186.0,402 ICC in Forth Point Represents Blend360 : 1378 Wyndham - Guest Analytics Retainer,36722.0,,,,,1483.2875405691398
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51236.0,894404.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,567.2641799076018
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50543.0,893466.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,464.2160881390207
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49769.0,892399.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51315.0,894494.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,380.1769687345428
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49961.0,892832.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51116.0,894142.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50979.0,893935.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,280.1303980149263
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50965.0,893924.0,460 Globalization Partners Inc. : 1366 Globalization Partners SOW #39 - Data Engineering Team  Renewal,36409.0,17772967350,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49763.0,892492.0,482 Madhive : 1111 Madhive - SOW1,26788.0,16592846934,,,,270.1257409429646
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50546.0,893468.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,432.2011855087434
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50388.0,893262.0,468 Blackstone Inc. : 1189 Blackstone - SOW#15 - Developer Experience Team (.Net),29210.0,17485557310,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50023.0,892875.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,174.08103305213277
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50275.0,893207.0,465 Sincera Technologies LLC : 1146 Sincera SOW 4 - DE Team,28145.0,17581549176,,,,240.11176972707966
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50525.0,893002.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49920.0,892798.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,416.19373419360477
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50298.0,893218.0,468 Blackstone Inc. : 1141 Blackstone - SOW#16 - Exec Office Team (.Net),28140.0,17690283562,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51377.0,894490.0,468 Blackstone Inc. : 1256 Blackstone - SOW#26 BE Engineer Insurance Team (Scott S.),32037.0,19584717835,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50919.0,893993.0,460 Globalization Partners Inc. : 1365 Globalization Partners SOW #38 - Data Engineering Team Renewal,36408.0,17772846592,,,,544.2533447147139
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49888.0,892324.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51415.0,894528.0,456 ICC in Montevideo represents Blend360 : 1166 Fedefarma: Landing Zone Assessment & Recommendation Phase,28678.0,17806464279,,,,160.07451315138644
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50036.0,892700.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,400.1862828784661
,Journal,Forthpoint,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49558.0,890030.0,"490 FEDERACIÓ FARMACÈUTICA, S.C.C.L : 1343 Landing Zone Implementation Phase",35576.0,18841851442,,,,28566.58895034483
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50857.0,893763.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,504.2347164268673
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50436.0,893291.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,210.0977985111947
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51080.0,894294.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,432.2011855087434
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51028.0,893970.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50034.0,892884.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,416.19373419360477
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50666.0,892548.0,468 Blackstone Inc. : 1329 Blackstone - SOW#19 - Exec Office Team (.Net),34751.0,18659335221,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50229.0,892983.0,465 Sincera Technologies LLC : 980 Sincera SOW 3 - Data Engineering Team,25152.0,17001844665,,,,294.1369179156726
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50992.0,893947.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50715.0,893672.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,504.2347164268673
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50496.0,893435.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50747.0,893548.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,464.2160881390207
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50009.0,892861.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50188.0,893095.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50175.0,893094.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50051.0,892894.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49810.0,892431.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49808.0,892430.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50745.0,893547.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,448.20863682388205
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50558.0,893479.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,360.1676545906195
,Journal,Engagement Factory BV Netherlands,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49370.0,889846.0,297 Atnahs Pharma UK Limited : 1319 Lakehouse MVP,34533.0,17754450089,,,,24931.684002204
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51427.0,894531.0,456 ICC in Montevideo represents Blend360 : 1166 Fedefarma: Landing Zone Assessment & Recommendation Phase,28678.0,17806464279,,,,160.07451315138644
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51058.0,893985.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51278.0,894435.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,756.352074640301
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50998.0,893952.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50983.0,893939.0,460 Globalization Partners Inc. : 1366 Globalization Partners SOW #39 - Data Engineering Team  Renewal,36409.0,17772967350,,,,270.1257409429646
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50817.0,893729.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,392.1825572208968
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50603.0,893606.0,468 Blackstone Inc. : 1285 Blackstone - SOW#24 FS Engineer (Seb Team),32875.0,19901929100,,,,520.2421677420059
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51787.0,901381.0,11 Visa : 1246 NextGen Solutions,31318.0,18657995555,,,,256.51
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50980.0,893936.0,460 Globalization Partners Inc. : 1366 Globalization Partners SOW #39 - Data Engineering Team  Renewal,36409.0,17772967350,,,,405.188735341823
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50489.0,893430.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50441.0,892732.0,468 Blackstone Inc. : 1194 Blackstone - SOW#18 - Data Engineer with AWS (Puneet Team),29419.0,18262439992,,,,504.2347164268673
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51334.0,894500.0,482 Madhive : 1111 Madhive - SOW1,26788.0,16592846934,,,,270.1257409429646
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50855.0,893761.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,384.1788315633275
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50293.0,893136.0,465 Sincera Technologies LLC : 1146 Sincera SOW 4 - DE Team,28145.0,17581549176,,,,240.11176972707966
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49905.0,892483.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,496.230990769298
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49785.0,892497.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,336.15647761791155
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50271.0,893124.0,465 Sincera Technologies LLC : 1146 Sincera SOW 4 - DE Team,28145.0,17581549176,,,,200.09314143923305
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50933.0,892573.0,460 Globalization Partners Inc. : 1365 Globalization Partners SOW #38 - Data Engineering Team Renewal,36408.0,17772846592,,,,272.12667235735694
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49864.0,892314.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,440.20491116631274
,Journal,Forthpoint,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51518.0,895853.0,434 Ineos FPS Ltd : 1450 Replacement of Commercial Auto ‘What If’ Model,38720.0,,,,,11537.85056397287
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50657.0,893646.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,464.2160881390207
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49988.0,892513.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,336.15647761791155
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50528.0,893454.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50592.0,893504.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,344.16020327548085
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50481.0,893422.0,468 Blackstone Inc. : 1194 Blackstone - SOW#18 - Data Engineer with AWS (Puneet Team),29419.0,18262439992,,,,560.2607960298526
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,49223.0,888135.0,276 Under Armour : 1041 E2E Planning System Implementation - Data Analytics and DE,25981.0,14230097156,,,Retainer Revenue Recognition,14773.97
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50047.0,892889.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51177.0,894356.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50063.0,892347.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,52166.0,913919.0,- No Entity -,,,ICC 1333 NBCU : Prism (Wingspan) 2.0 Phase 2,,TopSide Management Book Elim related to project ICC 1333 NBCU : Prism (Wingspan) 2.0 Phase 2,-11405.31
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50130.0,892930.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51387.0,894700.0,482 Madhive : 1111 Madhive - SOW1,26788.0,16592846934,,,,270.1257409429646
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50881.0,893779.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,504.2347164268673
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51418.0,894716.0,456 ICC in Montevideo represents Blend360 : 1166 Fedefarma: Landing Zone Assessment & Recommendation Phase,28678.0,17806464279,,,,180.08382729530976
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50863.0,893769.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51673.0,901495.0,362 Universal Parks & Resorts : 1038 GMAT Data Governance - Phase 2,25978.0,14545854040,,,,770.38
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51045.0,892579.0,460 Globalization Partners Inc. : 1367 Globalization Partners SOW #40 - Data Engineering Team Renewal,36410.0,17772859452,,,,648.3017782631151
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50878.0,893776.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,464.2160881390207
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50853.0,893759.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,245.11422219043658
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50696.0,893665.0,468 Blackstone Inc. : 1370 Blackstone - SOW#17 - Data Engineering Team,36413.0,20242405226,,,,440.20491116631274
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50042.0,892706.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51328.0,894459.0,482 Madhive : 1111 Madhive - SOW1,26788.0,16592846934,,,,240.11176972707966
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51353.0,894472.0,482 Madhive : 1111 Madhive - SOW1,26788.0,16592846934,,,,455.2120207016313
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50867.0,893773.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,504.2347164268673
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50719.0,893676.0,460 Globalization Partners Inc. : 1028 GP SOW #33,25866.0,16973568605,,,,544.2533447147139
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49757.0,892393.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50005.0,892343.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,440.20491116631274
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50663.0,893652.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,464.2160881390207
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49765.0,892294.0,482 Madhive : 1111 Madhive - SOW1,26788.0,16592846934,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50320.0,892534.0,468 Blackstone Inc. : 1141 Blackstone - SOW#16 - Exec Office Team (.Net),28140.0,17690283562,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49995.0,892853.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49959.0,892334.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,496.230990769298
